,ID,Time,Snip,Head.l
702,2,2020-03-17T09:00:24+0000,"As the city placed more restrictions on businesses over fears of coronavirus, a tight-knit group of workers in Brooklyn struggled to say goodbye.",A Movie Theater Family Says a Tearful Goodbye
703,3,2020-03-17T17:48:42+0000,White House officials and lawmakers trying to bolster the economy during the coronavirus crisis don’t want to hear about any bailouts.,"In Talking About Economic Recovery, Washington Shuns the B-Word"
704,4,2020-03-17T04:04:57+0000,Investors are still looking to Washington for a large scale effort to help businesses and workers affected by the virus outbreak. ,Stocks Rebound From Monday’s Collapse
705,5,2020-03-17T13:56:18+0000,An Illinois mayor’s emergency decree drew fury from some who view coronavirus preparedness as politically motivated “hysteria.”,"On the Political Right, Anger and Suspicion Over Virus Precautions"
706,6,2020-03-08T23:06:20+0000,A president who is at his strongest politically when he has a human target to attack has found it harder to confront a growing outbreak that has rattled the country.,"For Trump, Coronavirus Proves to Be an Enemy He Can’t Tweet Away"
707,7,2020-03-16T15:27:05+0000,“That’s what local papers are meant to do”: The journalists at The Seattle Times have been aggressively covering the coronavirus as it affects their neighbors and friends.,The Newsroom at the Center of a Pandemic
708,8,2020-03-07T01:41:17+0000,"The facilities reported coronavirus cases among their residents on Friday, capping a week that included 10 deaths linked to another nursing home in the region.",Coronavirus Hits a Nursing Home and a Retirement Complex in Seattle Area
709,9,2020-03-17T12:59:52+0000,Videos of teenage (and older) performers sprouted on social media after a Tony-winning actress invited theater kids to share songs from shows canceled by the coronavirus.,Their School Musicals Were Canceled. Then They Found a Bigger Stage.
710,10,2020-03-06T00:30:44+0000,President Trump has made a series of rosy — and sometimes false — statements on the virus and the U.S. response.,Tracking Trump’s Claims on the Threat From Coronavirus
711,1,2020-03-17T01:39:37+0000,Federal guidelines warned against gatherings of more than 10 people as a London report predicted high fatalities in the U.S. without drastic action.,White House Takes New Line After Dire Report on Death Toll
712,2,2020-03-16T14:54:59+0000,"Gun shops and ammunition dealers say they’ve seen a surge in purchases, particularly from first-time buyers.","For Some Buyers With Virus Fears, the Priority Isn’t Toilet Paper. It’s Guns."
713,3,2020-03-16T18:36:02+0000,"On a conference call with the nation’s governors, President Trump said they should try to get ventilators on their own ahead of an expected crush of coronavirus cases.",Trump to Governors on Ventilators: ‘Try Getting It Yourselves’
714,4,2020-03-17T09:00:22+0000,"Sound engineers, lighting technicians and more gig-to-gig employees who fuel the touring industry are “preparing for the worst” as the coronavirus puts a halt to live shows.",Concerts Are on Hold. Workers Behind the Stars Are Hurting.
715,5,2020-03-06T05:02:44+0000,"Stocks fell as Europe and the U.S. struggled to contain the virus, while the Chinese province at the center of the outbreak reported no new infections outside its capital, Wuhan.","In the U.S., More Than 300 Coronavirus Cases Are Confirmed"
716,6,2020-03-17T16:41:22+0000,"Zoom is where we work, go to school and party these days.",We Live in Zoom Now
717,7,2020-03-09T04:01:06+0000,"In locked-down cities like Wuhan, isolated seniors and disabled people have largely had to fend for themselves.","In Coronavirus Fight, China’s Vulnerable Fall Through the Cracks"
718,8,2020-03-17T02:42:03+0000,"Led by Morgan Stanley, which borrowed from the Fed’s so-called discount window on Monday, seven other firms will follow.","As Market Convulses, Big Banks Plan to Borrow Funds From Fed"
719,9,2020-03-17T09:00:25+0000,"Goldman Sachs, a punching bag during the last economic catastrophe, is leading the way as the coronavirus outbreak threatens consumers’ livelihoods. Ally Bank, a bailout beneficiary last time, hasn’t matched it.",Which Consumer Lenders Are (and Aren’t) Helping the Most
720,10,2020-03-09T19:29:14+0000,"N95 masks are essential for protecting health care workers and controlling the epidemic, but some hospitals have been unable to get new shipments as supplies dwindle.",Some Hospitals Are Close to Running Out of Crucial Masks for Coronavirus
721,1,2020-03-16T22:17:31+0000,"On social media, outpourings of generosity during the coronavirus pandemic are part of a shift toward direct giving.","‘People Need Immediate Relief,’ and Online Donors Make It Happen"
722,2,2020-03-17T18:37:53+0000,"Artists, actors, dancers and authors search for a silver lining as openings are disrupted by the virus outbreak.",It Was Their Big Debut. Then a Pandemic Hit.
723,3,2020-03-16T04:47:42+0000,"Stocks dropped even as central banks tried to prop up economies, indicating the tactics that helped in past financial crises might not work against a global pandemic.",Grim Economic Outlook Grips Markets as Stocks Plummet
724,4,2020-03-16T04:05:21+0000,"President Trump recommended strict new guidelines, but they fell short of what experts wanted. France and the San Francisco Bay Area are ordering residents to stay home as much as possible.","Gatherings Should Be Limited to 10 People, Trump Says"
725,5,2020-03-16T18:59:05+0000,The nation’s 2.1 million federal employees have been left unsure of whether they are expected to report to work during the coronavirus outbreak.,"After Days of Anxiety and Confusion, Government Workers Told to Stay Home"
726,6,2020-03-16T18:39:20+0000,"As other workplaces go online-only, traders continue to jostle on the floor of the New York Stock Exchange. The building has started to be regularly sanitized to help protect against coronavirus.",How Big Businesses Get a ‘Deep Clean’
727,7,2020-03-16T22:16:52+0000,"The country’s clampdown on public life has left businesses reeling. As the government pledges support, a restaurateur prepares to hunker down.","France’s Bistros Close, in a Frenzy of Donated Cheese and Pâté"
728,8,2020-03-05T05:04:11+0000,"Congress approved an $8.3 billion emergency spending bill to fight the virus, but officials in several countries say the virus will keep spreading fast for some time.",Coronavirus Cases Surge in U.S. and Europe
729,9,2020-03-15T22:54:12+0000,The coronavirus outbreak has been front and center for the Italian N.B.A. star for weeks through family and friends back home.,"For Danilo Gallinari, the N.B.A. Shutdown Wasn’t So Sudden"
730,10,2020-03-16T14:38:22+0000,"The world is virtually sports-free at the moment, but fans could still find a sport being contested somewhere if they searched hard enough.",Looking for a Sport to Watch? It Won’t Be Easy
731,1,2020-03-16T19:06:34+0000,"From the bubonic plague to the AIDS crisis, theater and public health have a long history of shaping each other, our critic writes.",When a Pandemic Arrives at the Playhouse Door
732,2,2020-03-09T00:32:04+0000,"With more than 500 cases in almost three dozen states, officials worry that containment efforts aren’t enough.",U.S. Health Experts Say Stricter Measures Are Required to Limit Coronavirus’s Spread
733,3,2020-03-15T18:01:57+0000,Treasury Secretary Steven Mnuchin says he’ll ask Congress to reinstate authorities that were scaled back by the 2010 Dodd-Frank Act.,White House Seeks Financial Crisis-Era Powers to Buttress Economy
734,4,2020-03-16T22:24:06+0000,The Federal Reserve committed hundreds of billions of dollars to steadying the financial markets. The S&P 500 plummeted nearly 12 percent anyway.,Markets Plunge as a Global Recession Appears Almost Inevitable
735,5,2020-03-15T22:04:20+0000,"Amid increasing anxiety over the coronavirus, the president said he expected to pardon Michael T. Flynn, his former national security adviser who had pleaded guilty to lying to the F.B.I.",Trump Says He’s ‘Strongly Considering’ Pardoning Flynn
736,6,2020-03-08T00:15:35+0000,"As a federal team arrived to help, a spokesman for the Kirkland, Wash., center said 70 staff members were out with symptoms that resembled coronavirus.",Nursing Home Hit by Coronavirus Says 70 Workers Are Sick
737,7,2020-03-15T20:36:48+0000,"Cinemas, already contending with streaming services, are now facing the prospect of no audiences and no new films because of the coronavirus pandemic.",Movie Crowds Stay Away. Theaters Hope It’s Not for Good.
738,8,2020-03-15T15:53:30+0000,"Whether out of habit or to get out of the house, patrons around the country found they had little company in theaters. But for some, that was the whole point.",The Last Picture Show? Moviegoers Cautiously Take a Seat
739,9,2020-03-15T04:03:49+0000,The Federal Reserve cuts rates. The pandemic dominates the Democratic debate. And Germany imposes border restrictions.,"C.D.C. Gives New Guidelines, New York to Close Restaurants and Schools and Italian Deaths Rise"
740,10,2020-03-15T21:00:28+0000,The central bank cut rates by a full percentage point and announced a giant bond-buying campaign to insulate the economy against coronavirus fallout.,Fed Slashes Rates to Near-Zero and Unveils Sweeping Program to Aid Economy
741,1,2020-03-07T15:30:55+0000,"The government in Denmark has asked mayors to suspend naturalization ceremonies, which since a law passed in 2018 require a mandatory handshake.","No Handshakes, No New Citizens: Coronavirus Halts Danish Naturalizations"
742,2,2020-03-15T17:48:58+0000,"Its executives, with headquarters just a few miles from one of the country’s worst coronavirus outbreaks, were among the first to confront the impact.","Ahead of the Pack, How Microsoft Told Workers to Stay Home"
743,3,2020-03-04T18:37:14+0000,"The move greatly increases the number of patients who qualify, but it’s not clear there are enough tests for those who will want them.","Coronavirus Testing Offered With Just a Doctor’s Approval, C.D.C. Says"
744,4,2020-03-15T12:21:44+0000,"The giant oil producer’s earnings statement for 2019 provides a bleak backdrop for 2020, as prices have collapsed following the coronavirus outbreak.",Saudi Aramco’s Profits Slip as Oil Prices Fall
745,5,2020-03-15T09:05:45+0000,"In a first, all 15 members of the combined slate of predominantly Arab parties joined lawmakers from Jewish parties in recommending Mr. Gantz over Prime Minister Benjamin Netanyahu.","Benny Gantz, With Thin Majority, Wins Chance to Form Israeli Government"
746,6,2020-03-07T17:13:28+0000,"The administration’s response to the coronavirus has repeatedly matched public health experts against a hesitant White House, where worry of panic dominates.","Inside Trump Administration, Debate Raged Over What to Tell Public"
747,7,2020-03-14T15:54:57+0000,"The pledge some companies took, in the face of the coronavirus pandemic, also calls for them to open public Wi-Fi hot spots and waive late fees, the F.C.C. said.",Internet Providers Won’t Cut Off Users Over Unpaid Bills for 60 Days
748,8,2020-03-15T09:00:11+0000,"Politicians and business groups are sharply divided on what to do about President Trump’s tariffs, with some arguing that China is poised to take advantage of the United States.",U.S. Weighs Tariff Relief but Some Fear China Will Take Advantage
749,9,2020-03-15T20:51:17+0000,"Cafes and restaurants were closed, but it was no coincidence that food markets were open. Voters also cast ballots in an election seen as a referendum on the government.","A Lockdown, Paris-Style: ‘We Can’t Live Without Bread’"
750,10,2020-03-08T15:19:10+0000,"As the virus continues to spread across the country, schools are closing their doors in an effort to protect their students.",Forfeited Games and Virtual Learning: Coronavirus Shuts Down Schools
751,1,2020-03-15T23:35:14+0000,"Canceled religious services are another symbol of a lost chance to be still, to breathe and to gather together.","A Sunday Without Church: In Crisis, a Nation Asks, ‘What Is Community?’"
752,2,2020-03-14T18:25:21+0000,"At a time of grave investor uncertainty over the coronavirus, economists warned that the president could throw fuel on the fire.","Trump Says He Could Demote Fed Chair Powell, Risking More Market Turmoil"
753,3,2020-03-04T15:12:07+0000,"Learning to perform without live audiences, or sometimes even theaters, as artists adapt to trying circumstances.","When the Show Must Go On, Even Amid a Coronavirus Outbreak"
754,4,2020-03-15T09:00:15+0000,"For centuries, the United States has resisted a centralized public health policy. This week, as protective measures against the coronavirus varied county to county, Americans saw the cost.",‘It’s Totally Ad Hoc’: Why America’s Virus Response Looks Like a Patchwork
755,5,2020-03-07T16:56:21+0000,"The restrictions affect Milan and the regions that serve as Italy’s economic engine, and are the most sweeping measures outside China.",Italy Locks Down Much of the Country’s North Over the Coronavirus
756,6,2020-03-14T12:39:51+0000,"The tech giant, which will keep its stores in the China region open, becomes one of the first retailers to shut its doors in an effort to halt the spread of the coronavirus.",Apple Closes Most of Its Stores for 2 Weeks
757,7,2020-03-07T16:49:09+0000,Beijing says its heavy-handed measures are working. Can other countries battling the outbreak learn from its efforts — or is the cure worse than the disease?,"China May Be Beating the Coronavirus, at a Painful Cost"
758,8,2020-03-14T20:02:20+0000,President Trump said he was waiving interest on federally held student loans because of the coronavirus outbreak. But payments won’t change.,Trump’s Student Loan Interest Waiver Isn’t What You May Think
759,9,2020-03-14T04:05:31+0000,"Spain and France have announced countrywide restrictions, and the White House physician says President Trump’s test came back negative.",Trump Tests Negative; Long Waits at U.S. Airports for Inbound Passengers
760,10,2020-03-04T19:26:22+0000,"Dr. Bruce Aylward, leader of the team that visited China, details what every country should do to stop the coronavirus.",China’s Battle Against Coronavirus: 7 Takeaways
761,1,2020-03-14T09:00:19+0000,"Amazon cracked down on coronavirus price gouging. Now, while the rest of the world searches, some sellers are holding stockpiles of sanitizer and masks.","He Has 17,700 Bottles of Hand Sanitizer and Nowhere to Sell Them"
762,2,2020-03-05T19:41:30+0000,But reduced attendance means it’s not hard to enforce the new regulations.,Italy’s Museums Reopen With Coronavirus Rule: Stay a Meter Apart
763,3,2020-03-06T11:00:08+0000,"Some couples are cautiously moving ahead, while others are forced to delay their ‘I do’s’ for now.",Coronavirus Puts a Wrinkle in Wedding Industry
764,4,2020-03-04T16:02:58+0000,"The annual publishing event was scheduled to begin next week, with more than 25,000 expected to attend.",London Book Fair Canceled Over Coronavirus Fears
765,5,2020-03-14T14:40:16+0000,"As the New York Public Library’s magnificent 42nd Street reading room prepared to close temporarily because of the virus, regulars wondered when they would be back.","At the Library, Last Call for Beauty and Books"
766,6,2020-03-05T15:20:42+0000,"The deadly disease has arrived in some offices, and employers are figuring out how to adapt.",Workplace vs. Coronavirus: ‘No One Has a Playbook for This’
767,7,2020-03-13T11:20:57+0000,"President Trump, who took office in 2017, criticized the Centers for Disease Control and Prevention and his predecessor.",Trump Falsely Tries to Tie Obama to C.D.C.’s ‘Inadequate’ Testing System
768,8,2020-03-06T22:11:35+0000,"Hundreds of thousands of people were expected to arrive in Austin next week, but a number of companies had pulled out and on Friday, city officials called off the whole event.",South by Southwest Is Canceled as Coronavirus Fears Scuttle Festival
769,9,2020-03-13T22:31:04+0000,"A professional soccer team from Wuhan, China, went to Spain for preseason training. And got stuck. For six weeks. On Thursday, they let @tariqpanja in to talk about how they are holding up.",The Stranded Stars of Wuhan F.C.
770,10,2020-03-13T20:32:56+0000,"Consumers preparing to hole up at home are adding wine, beer and spirits to their list of must-haves, but shopkeepers worry it’s just the storm before the calm.","Those Long Lines? People Stocking the Liquor Cabinet, Not the Pantry"
771,1,2020-03-05T10:00:23+0000,"Shares of airlines plunged and industrial, financial and energy stocks also fell sharply. Asian markets followed Wall Street lower.",Stocks Plunge Again on Coronavirus Fears
772,2,2020-03-14T11:00:07+0000,"The sport’s hand was forced by the mounting number of cases within the game, but the decision to halt matches was slowed by the potential consequences.",Soccer the Sport Must Stop. Soccer the Business Probably Can’t.
773,3,2020-03-13T17:58:54+0000,Announcements from government leaders contrast with the bickering that characterized Europe’s response to the financial crisis a decade ago.,Europe Pledges Billions in Economic Aid in Rare Sign of Unity
774,4,2020-03-04T10:00:29+0000,"Dr. Bruce Aylward, of the W.H.O., got a rare glimpse into Beijing’s campaign to stop the epidemic. Here’s what he saw.",Inside China’s All-Out War on the Coronavirus
775,5,2020-03-13T04:02:16+0000,Stocks rose as President Trump declared a national emergency and said he was making $50 billion available. The House was set to vote on the relief plan early Saturday.,Pelosi and Trump Reach Deal on a Relief Package
776,6,2020-03-13T15:55:46+0000,"As China grappled with the coronavirus, it kept the masks it made. Now that other nations need them, pressure is rising on Beijing to resume exports.","The World Needs Masks. China Makes Them, but Has Been Hoarding Them."
777,7,2020-03-03T23:25:01+0000,"A detailed county map shows the extent of the coronavirus outbreak, with tables of the number of cases by county.",Coronavirus in the U.S.: Latest Map and Case Count
778,8,2020-03-13T23:33:51+0000,Resourceful tourists whose dream trips to New York have been upended by the pandemic are doing their best to cobble together alternative entertainment.,"When New York’s Cultural Centers Shut Down, They Made Lemonade"
779,9,2020-03-13T04:46:47+0000,"The S&P 500 rose more than 9 percent, making Friday its best day since 2008.",Stocks Rally as Trump and Business Leaders Pledge Support
780,10,2020-03-13T22:53:24+0000,"Facing pressure from parents, conflicting messages from experts and initial silence from the federal government, superintendents began making their own decisions to close.",Administration Offers Guidance to Schools as They Shut Down on Their Own
781,1,2020-03-13T09:00:33+0000,"First the South by Southwest festival was canceled, threatening the local economy. Then the virus hit the University of Texas at Austin.","Few Virus Cases, but Austin Is Reeling ‘As If a Tornado Came Through’"
782,2,2020-03-06T09:58:54+0000,The country is appealing for sympathy while attacking those who blame its leadership for making the situation worse.,China Pushes Back as Coronavirus Crisis Damages Its Image
783,3,2020-03-13T18:26:13+0000,Bans on large gatherings have meant those tuning in aren’t aping the live listeners. They are the only listeners.,"In a Pandemic, Musicians Play in Empty Halls for Audiences Online"
784,4,2020-03-13T18:24:12+0000,"It’s one of the most important things you can do to protect yourself, your family and your community. And if you’re like us, you’ve probably been doing it wrong.",How to Wash Your Hands
785,5,2020-03-12T23:28:28+0000,"The league now faces perhaps the biggest, and most fluid, crisis in its history.","From Rocky Season to No Season, Inside the N.B.A.’s Decision to Freeze"
786,6,2020-03-06T02:12:45+0000,"The Federal Reserve Bank of New York president, John C. Williams, said central banks were working in tandem to tackle the global economic threat.",Fed Official Says Central Bankers Are Aligned in Coronavirus Response
787,7,2020-03-12T22:45:30+0000,"With coronavirus cases on the rise, baseball, hockey, college basketball and other sports took a knee.",Twenty-Four Hours When Sports Hit the Halt Button
788,8,2020-03-12T23:15:31+0000,"The earliest return by Stephen Colbert, Jimmy Fallon and Seth Meyers would be March 30, CBS and NBC said.",Late-Night Shows From New York Will Go Dark Next Week
789,9,2020-03-12T16:00:01+0000,President Trump’s limits on travel from most of Europe left myriad questions. Here are some answers.,What You Need to Know About Trump’s European Travel Ban
790,10,2020-03-12T19:31:02+0000,"“Both the president and vice president had almost no interactions with the individual who tested positive,” the White House press secretary said.",Trump and Pence Won’t Be Tested After Meeting With Infected Brazilian Official
791,1,2020-03-13T15:16:42+0000,"Ineffective monetary policy, scant action from governments, and fear of a leadership void is raising alarm about the pandemic’s economic shock.",Markets Plunge. Economies Stall. Panic Spreads. It All Feels Very 2008.
792,2,2020-03-12T18:29:35+0000,"The pandemic is a transformative global event, requiring fresh thinking and a public generosity that has not been a hallmark of recent American life, our columnist says.",This Time Really Is Different
793,3,2020-03-12T14:20:29+0000,"With little clarity on the rules of the 30-day suspension set to take effect on Friday, many are feeling stranded and confused.",Trump’s Travel Ban Leaves Americans in Europe Scrambling to Get Home
794,4,2020-03-12T04:10:04+0000,"With global growth on the line, investors have been looking for world leaders to step in to keep the economic gears turning.","Travel Limits, Economic Fears Stoke Market Plunge"
795,5,2020-03-13T10:30:07+0000,"A March without its usual madness. Shots with no buzzers to beat. It’s not just games that sports is losing. It’s memories and, for some athletes, precious time.",The Games Will Come Back. The Moments We’ll Miss Are Already Gone.
796,6,2020-03-05T00:18:27+0000,"The partisan fight over the government response to the virus echoes the debate in 2014, when Ebola featured prominently in congressional races.",Coronavirus Enters the Campaign Bloodstream
797,7,2020-03-04T17:18:32+0000,The latest in the series was scheduled to open in April. Now it will open in November.,"New James Bond Movie, ‘No Time to Die,’ Delayed Amid Coronavirus Concerns"
798,8,2020-03-12T09:00:29+0000,First South by Southwest was canceled and Coachella got postponed. Now the live-music business is facing billions of dollars in lost income as its two largest promoters shut down shows.,Concert Giants Live Nation and AEG Suspend Tours as Virus Spreads
799,9,2020-03-12T18:37:06+0000,"Facing restrictions on audience size and concern from actors and audiences about health risks during the coronavirus pandemic, the industry announced that shows will be shuttered through April 12.","Broadway, Symbol of New York Resilience, Shuts Down Amid Virus Threat"
800,10,2020-03-06T00:35:24+0000,"Cut off from their relatives inside a virus-stricken nursing center, families are frantically searching for help and basic information.",‘It’s Pure Panic’: A Wrenching Wait at Nursing Home Where Coronavirus Took Hold
801,1,2020-03-12T09:00:33+0000,Beijing brought the world’s No. 2 economy to a halt to quell the coronavirus epidemic. Its difficulties in reviving business offer a potential lesson for other countries.,Halting China’s Economy Was Hard. Restarting It Is Harder.
802,2,2020-03-12T07:46:06+0000,"The damage is likely to go well beyond tourism, as business plans are disrupted and consumer confidence is shaken.",‘Massive Shock’ and Battered Airline Stocks in Europe With Trump’s Travel Ban
803,3,2020-03-11T17:30:24+0000,"The Roman Catholic Archdiocese of Seattle suspended all public Masses, and Kentucky’s governor recommended that the state’s churches cancel services.","From Seattle to Kentucky, Churches Cancel Religious Services"
804,4,2020-03-05T00:33:52+0000,"United will curtail service on domestic and global routes as companies restrict trips, testing a long stretch of airline industry profitability.",Airlines Feel Deepening Impact as Coronavirus Upends Travel
805,5,2020-04-01T21:19:24+0000,How has coronavirus impacted relationships? People around the world answer.,"Modern Love Podcast: In the Midst of the Coronavirus Pandemic, People Share Their Love Stories"
806,6,2020-03-03T17:43:00+0000,The vice president said the C.D.C. had lifted all restrictions on testing for the virus and would be releasing new guidelines to fast-track testing.,"Any American Can Now Be Tested for the Coronavirus, Pence Says"
807,7,2020-03-12T09:00:09+0000,"Trainers, teachers and gyms are worried about their business. The pricey stationary bike and other home exercise systems are among those that stand to benefit from social change around the new coronavirus.",Maybe Now You’ll Stop Mocking Peloton
808,8,2020-03-06T10:00:22+0000,Dr. Deborah Birx was appointed by President Barack Obama in 2014 to lead the government's fight against the global AIDS epidemic. Now she is coordinating the response to the coronavirus.,Top Coronavirus Official for U.S. Has Fought an Epidemic Before
809,9,2020-03-05T05:56:06+0000,"The budget carrier was challenged by rising competition, Brexit and more recently the spread of coronavirus, and had sought government help.","Flybe, a British Regional Airline, Stops Flying"
810,10,2020-03-12T09:00:22+0000,President Trump is pushing a nearly $1 trillion fiscal stimulus that some economists say would not be well targeted to offset damage from the coronavirus.,Trump’s Payroll Tax Cut Would Dwarf the 2008 Bank Bailout
811,1,2020-03-04T23:44:57+0000,"One dog may have a low-grade infection, but there’s no indication pets get sick or spread the virus.",Coronavirus and Your Dog: No Need to Panic Yet
812,2,2020-03-04T16:43:02+0000,"With a name evoking another era, the blue sheets of metal also tell a tale of China’s growth — and of the steep bills coming due.",A ‘Blue Great Wall’ Divides a City as It Battles the Coronavirus
813,3,2020-03-11T14:54:20+0000,President Trump addressed the nation from the Oval Office on Wednesday night.,U.S. to Suspend Most Travel From Europe as World Scrambles to Fight Pandemic
814,4,2020-03-04T19:12:25+0000,"The outbreak at Life Care in Kirkland, Wash., has left 7 people dead so far. Now the government is focusing all inspections at nursing homes on infection prevention.",Nursing Homes Are Starkly Vulnerable to Coronavirus
815,5,2020-03-11T23:33:45+0000,"One after the other, like dominoes, colleges announced that because of coronavirus fears, they were suspending classes and asking students to pack up and go.",‘An Eviction Notice’: Chaos After Colleges Tell Students to Stay Away
816,6,2020-03-11T04:04:56+0000,Financial markets tumbled and Italy ordered nearly all businesses to close as the World Health Organization declared a pandemic.,U.S. to Suspend Most Travel From Europe; N.B.A. Pauses After Player Gets Virus
817,7,2020-03-11T16:42:58+0000,A member of the Tokyo organizing committee suggested delaying the Games. Organizers said he spoke out of turn.,Postpone the Olympics? Tokyo Official Backtracks After Causing Confusion
818,8,2020-03-11T05:15:38+0000,The Treasury Secretary said he would recommend to President Trump that businesses and individuals be allowed to delay tax payments beyond April 15.,Treasury to Recommend Delaying Tax Payments for ‘Virtually All’ Americans
819,9,2020-03-10T23:19:56+0000,"With the spread of the coronavirus threatening the California event scheduled for next month, organizers moved the dates to October.","Coachella, Influential Music Festival, Is Postponed Amid Virus Fears"
820,10,2020-03-11T17:52:20+0000,"The government is spending $38 billion to mitigate the effects of the coronavirus outbreak, but so far has ruled out aggressive measures to fight it.","U.K. Shields Its Economy From the Virus, but Not Yet Its People"
821,1,2020-03-02T07:47:15+0000,"Since arriving in Bologna, Ciara Lo said she has been discriminated against at a bank and a police station because she is Chinese.",‘The Face of the Coronavirus’: A Hong Kong Student Shunned in Italy
822,2,2020-03-01T16:09:13+0000,"Businesses are grappling with how to deal with a potential outbreak. Here’s what they’re doing, and how it could affect their workers.",Working From Home: How Coronavirus Could Affect the Workplace
823,3,2020-03-05T15:09:14+0000,"After keeping a low profile for weeks, the country’s prime minister has taken more direct action, but has only worsened the biggest crisis of his record-long tenure.","Shinzo Abe, Japan’s Political Houdini, Can’t Escape Coronavirus Backlash"
824,4,2020-03-11T09:00:20+0000,"Actors are being asked to suspend the tradition of greeting fans at stage doors, one of several steps that theaters are taking to limit the coronavirus threat.","Broadway, Seeking to Stay Open, Suggests Stars Keep Their Distance"
825,5,2020-03-04T18:48:31+0000,But health experts and former Obama officials said they were unaware of any policy or rule changes that would have affected the F.D.A.’s response.,"Criticized for Coronavirus Response, Trump Points to Obama Administration"
826,6,2020-03-02T17:35:23+0000,"A man in Manatee County tested positive though he had not traveled to countries with an outbreak, creating yet another unexplained case of the virus.",Unexplained Coronavirus Transmission in Florida Prompts Worries of More Cases
827,7,2020-03-10T09:00:24+0000,"Despite the recommendations of health officials, some conservatives are using the term to describe Covid-19, prompting a blame game over who is politicizing the coronavirus.",Politicians’ Use of ‘Wuhan Virus’ Starts a Debate Health Experts Wanted to Avoid
828,8,2020-03-10T14:53:17+0000,Home-cooked lunches and no commuting while we deal with coronavirus can’t compensate for what’s lost in creativity.,"Sorry, but Working From Home Is Overrated"
829,9,2020-03-02T05:15:45+0000,The spreading coronavirus could hamper global growth. Investors are hoping central banks will step in to offset the damage.,Stocks Surge as Central Banks Vow to Act on Coronavirus
830,10,2020-03-04T08:54:52+0000,One wrote about being asked to move out by a landlord in Europe. Others described fleeing China to escape the epidemic.,‘A Slap in the Face’: Chinese Readers Share Their Coronavirus Stories
831,1,2020-03-04T09:40:59+0000,"“The most important thing right now is to rally,” said Lindsay Jang, an expatriate who has decided to remain in the city during the coronavirus outbreak.",Why the Coronavirus Isn’t What This Canadian in Hong Kong Fears Most
832,2,2020-03-10T04:09:03+0000,"Investors returned, and futures indicated a rise on Wall Street, a day after coronavirus fears and oil market disruptions caused the biggest sell-off in a decade.",Stocks Climb as Investors Look to Washington
833,3,2020-03-10T09:00:35+0000,"Even before the coronavirus scourge, the Shincheonji Church of Jesus was viewed suspiciously. Now it has become the most vilified church in South Korea.",‘Proselytizing Robots’: Inside South Korean Church at Outbreak’s Center
834,4,2020-03-05T01:57:56+0000,"Seattle-area officials announced sweeping changes to stop the spread, urging telecommuting and recommending that those 60 and over, pregnant, or with health problems stay home.",Why Washington State? How Did It Start? Questions Answered on the U.S. Coronavirus Outbreak
835,5,2020-03-01T18:10:26+0000,"Two cases detected weeks apart in Washington State had genetic links, suggesting that many more people in the area may be infected.","Coronavirus May Have Spread in U.S. for Weeks, Gene Sequencing Suggests"
836,6,2020-03-03T22:22:23+0000,"As the M.T.A. vows to regularly disinfect a system used by millions of people a day, here are some tips for trying to stay safe.",Worried About Coronavirus on the Subway? Here’s What We Know
837,7,2020-03-03T22:50:16+0000,"As the number of U.S. cases mounts, officials and advocates want to ensure that medical bills, especially for the poor or uninsured, are not an obstacle to seeking care.","Waive Fees for Coronavirus Tests and Treatment, Health Experts Urge"
838,8,2020-02-29T10:00:11+0000,"In a few cases, patients again tested positive for the virus after they were no longer ill. But little is known about the virus, and it’s possible that testing flaws may be to blame.",They Recovered From the Coronavirus. Were They Infected Again?
839,9,2020-02-29T23:30:15+0000,"The F.D.A. announced that it would allow hundreds of labs to test for the virus, while the Trump administration said it was distributing tens of thousands of testing kits.",U.S. Plans ‘Radical Expansion’ of Coronavirus Testing
840,10,2020-03-10T09:00:27+0000,Some of us have turned to the 2011 movie by Steven Soderbergh to see just how bad things can get.,"For Me, Rewatching ‘Contagion’ Was Fun, Until It Wasn’t"
841,1,2020-03-10T00:00:08+0000,Anxiety over the spreading coronavirus cost tennis one of its most important tournaments. The cancellation weighs heavily on the coming sports calendar.,"If Indian Wells Can Be Canceled, Is Any Sporting Event Safe?"
842,2,2020-03-09T04:01:43+0000,"In Italy, restrictions on movement were extended to cover the whole country. In the United States, where the death toll hit 26, President Trump said he would discuss tax cuts and aid for idled hourly workers with Congress.",Trump to Discuss Economic Steps; Italy Halts Most Travel; Stocks and Oil Prices Plunge
843,3,2020-03-09T17:36:31+0000,"Policymakers on the Continent have a reputation for dithering, prompting fears they will fail to respond to the economic damage of the coronavirus outbreak.",Europe Is Probably in Recession. Can Its Leaders Move Fast and Deliver Relief?
844,4,2020-02-29T20:12:58+0000,Several of the nation’s top health officials are among those sitting on an advisory panel formed by President Trump.,Who’s on the U.S. Coronavirus Task Force
845,5,2020-03-10T00:11:00+0000,Leaders must balance the safety of members and the public with a desire to keep the legislative branch operating.,"As Lawmakers Report Exposure, Congress Grapples With Virus Response"
846,6,2020-03-04T01:51:20+0000,"“They are prisoners with no information in there,” said a relative of a resident of the nursing center where dozens of patients remain, waiting in their rooms.",Coronavirus Deaths Tied to Nursing Center Came Earlier Than Anyone Knew
